14732,20150901,0051,11,FEW250, ,10.00, , , ,81, ,27.2, ,72, ,22.0, ,67, ,19.4, , 63, , 7, ,310, , , ,29.96, , , , , ,29.99, ,AA, , , ,29.99, 
14732,20150901,0151,11,SCT065, ,10.00, , , ,80, ,26.7, ,71, ,21.9, ,67, ,19.4, , 65, , 3, ,290, , , ,29.96, , , , , ,29.99, ,AA, , , ,29.99, 
14732,20150901,0251,11,FEW070 SCT250, ,10.00, , , ,79, ,26.1, ,71, ,21.7, ,67, ,19.4, , 67, , 3, ,350, , , ,29.97, , , , , ,30.00, ,AA, , , ,30.00, 
14732,20150901,0351,11,FEW250, ,10.00, , , ,77, ,25.0, ,70, ,21.3, ,67, ,19.4, , 71, , 0, ,000, , , ,29.96, , , , , ,29.99, ,AA, , , ,29.99, 
14732,20150901,0451,11,FEW250, ,10.00, , , ,77, ,25.0, ,70, ,21.3, ,67, ,19.4, , 71, , 0, ,000, , , ,29.97, , , , , ,30.00, ,AA, , , ,30.00, 
14732,20150901,0551,11,FEW250, ,10.00, , , ,77, ,25.0, ,70, ,21.3, ,67, ,19.4, , 71, , 5, ,VR , , , ,29.99, , , , , ,30.01, ,AA, , , ,30.02, 
14732,20150901,0651,11,CLR, ,10.00, , , ,77, ,25.0, ,70, ,21.3, ,67, ,19.4, , 71, , 9, ,050, , , ,30.00, , , , , ,30.03, ,AA, , , ,30.03, 
14732,20150901,0751,11,CLR, ,10.00, , , ,79, ,26.1, ,70, ,21.0, ,65, ,18.3, , 62, , 8, ,050, , , ,30.01, , , , , ,30.03, ,AA, , , ,30.04, 
14732,20150901,0851,11,FEW040, ,10.00, , , ,80, ,26.7, ,70, ,21.2, ,65, ,18.3, , 60, , 8, ,060, , , ,30.02, , , , , ,30.05, ,AA, , , ,30.05, 
14732,20150901,0951,11,FEW045, ,10.00, , , ,82, ,27.8, ,69, ,20.6, ,62, ,16.7, , 51, ,13, ,070, , , ,30.03, , , , , ,30.05, ,AA, , , ,30.06, 
14732,20150901,1051,11,FEW050, ,10.00, , , ,83, ,28.3, ,70, ,20.8, ,62, ,16.7, , 49, , 9, ,070, , , ,30.02, , , , , ,30.05, ,AA, , , ,30.05, 
14732,20150901,1151,11,FEW050, ,10.00, , , ,86, ,30.0, ,70, ,21.0, ,61, ,16.1, , 43, , 9, ,060, , , ,30.01, , , , , ,30.04, ,AA, , , ,30.04, 
14732,20150901,1251,11,SCT055, ,10.00, , , ,86, ,30.0, ,69, ,20.7, ,60, ,15.6, , 42, , 8, ,040, , , ,30.01, , , , , ,30.03, ,AA, , , ,30.04, 
14732,20150901,1351,11,SCT060, ,10.00, , , ,87, ,30.6, ,70, ,20.9, ,60, ,15.6, , 40, , 7, ,VR , , , ,29.99, , , , , ,30.02, ,AA, , , ,30.02, 
14732,20150901,1451,11,SCT060, ,10.00, , , ,86, ,30.0, ,72, ,21.9, ,64, ,17.8, , 48, , 7, ,190, , , ,29.98, , , , , ,30.01, ,AA, , , ,30.01, 
14732,20150901,1551,11,FEW060, ,10.00, , , ,85, ,29.4, ,71, ,21.5, ,63, ,17.2, , 48, , 0, ,000, , , ,29.97, , , , , ,30.00, ,AA, , , ,30.00, 
14732,20150901,1651,11,FEW060, ,10.00, , , ,84, ,28.9, ,70, ,21.3, ,63, ,17.2, , 49, , 8, ,180, , , ,29.97, , , , , ,30.00, ,AA, , , ,30.00, 
14732,20150901,1751,11,FEW060, ,10.00, , , ,81, ,27.2, ,69, ,20.8, ,63, ,17.2, , 54, , 8, ,180, , , ,29.98, , , , , ,30.00, ,AA, , , ,30.01, 
14732,20150901,1851,11,CLR, ,10.00, , , ,78, ,25.6, ,69, ,20.5, ,64, ,17.8, , 62, , 9, ,180, , , ,29.99, , , , , ,30.02, ,AA, , , ,30.02, 
14732,20150901,1951,11,CLR, ,10.00, , , ,78, ,25.6, ,70, ,20.8, ,65, ,18.3, , 64, , 8, ,180, , , ,30.01, , , , , ,30.03, ,AA, , , ,30.04, 
14732,20150901,2051,11,FEW060, ,10.00, , , ,77, ,25.0, ,70, ,21.3, ,67, ,19.4, , 71, , 5, ,170, , , ,30.01, , , , , ,30.04, ,AA, , , ,30.04, 
14732,20150901,2151,11,CLR, ,10.00, , , ,77, ,25.0, ,70, ,21.0, ,66, ,18.9, , 69, , 6, ,190, , , ,30.02, , , , , ,30.04, ,AA, , , ,30.05, 
14732,20150901,2251,11,CLR, ,10.00, , , ,77, ,25.0, ,70, ,21.3, ,67, ,19.4, , 71, , 6, ,180, , , ,30.02, , , , , ,30.04, ,AA, , , ,30.05, 
14732,20150901,2351,11,CLR, ,10.00, , , ,77, ,25.0, ,70, ,21.3, ,67, ,19.4, , 71, , 3, ,180, , , ,30.02, , , , , ,30.04, ,AA, , , ,30.05, 
14732,20150902,0051,11,CLR, ,10.00, , , ,76, ,24.4, ,71, ,21.5, ,68, ,20.0, , 76, , 5, ,190, , , ,30.01, , , , , ,30.04, ,AA, , , ,30.04, 
14732,20150902,0151,11,CLR, ,10.00, , , ,77, ,25.0, ,70, ,21.3, ,67, ,19.4, , 71, , 5, ,210, , , ,30.00, , , , , ,30.02, ,AA, , , ,30.03, 
14732,20150902,0251,11,CLR, ,10.00, , , ,76, ,24.4, ,69, ,20.5, ,65, ,18.3, , 69, , 0, ,000, , , ,29.99, , , , , ,30.01, ,AA, , , ,30.02, 
14732,20150902,0351,11,CLR, ,10.00, , , ,76, ,24.4, ,70, ,20.8, ,66, ,18.9, , 71, , 0, ,000, , , ,29.98, , , , , ,30.01, ,AA, , , ,30.01, 
14732,20150902,0451,11,FEW250, , 9.00, , , ,75, ,23.9, ,69, ,20.6, ,66, ,18.9, , 74, , 0, ,000, , , ,29.98, , , , , ,30.01, ,AA, , , ,30.01, 
14732,20150902,0551,11,FEW250, , 7.00, , , ,75, ,23.9, ,69, ,20.6, ,66, ,18.9, , 74, , 5, ,180, , , ,29.99, , , , , ,30.02, ,AA, , , ,30.02, 
14732,20150902,0651,11,SCT250, , 7.00, , , ,76, ,24.4, ,70, ,21.1, ,67, ,19.4, , 74, , 3, ,180, , , ,30.00, , , , , ,30.03, ,AA, , , ,30.03, 
14732,20150902,0751,11,BKN250, , 8.00, , , ,80, ,26.7, ,70, ,21.2, ,65, ,18.3, , 60, , 5, ,200, , , ,29.99, , , , , ,30.02, ,AA, , , ,30.02, 
14732,20150902,0851,11,FEW060 BKN250, ,10.00, , , ,82, ,27.8, ,69, ,20.6, ,62, ,16.7, , 51, ,10, ,220, , , ,29.99, , , , , ,30.02, ,AA, , , ,30.02, 
14732,20150902,0951,11,FEW060 BKN250, ,10.00, , , ,84, ,28.9, ,72, ,21.9, ,65, ,18.3, , 53, , 8, ,220, , , ,29.98, , , , , ,30.01, ,AA, , , ,30.01, 
14732,20150902,1051,11,FEW044 SCT060 BKN250, ,10.00, , , ,87, ,30.6, ,72, ,22.4, ,65, ,18.3, , 48, , 6, ,VR , , , ,29.96, , , , , ,29.98, ,AA, , , ,29.99, 
14732,20150902,1151,11,SCT046 BKN250, ,10.00, , , ,87, ,30.6, ,72, ,22.4, ,65, ,18.3, , 48, , 0, ,000, , , ,29.94, , , , , ,29.96, ,AA, , , ,29.97, 
14732,20150902,1251,11,SCT038 SCT049, ,10.00, , , ,86, ,30.0, ,73, ,22.9, ,67, ,19.4, , 53, , 9, ,190, , , ,29.92, , , , , ,29.95, ,AA, , , ,29.95, 
14732,20150902,1351,11,FEW038 BKN250, ,10.00, , , ,87, ,30.6, ,73, ,22.7, ,66, ,18.9, , 50, ,11, ,180, , , ,29.90, , , , , ,29.93, ,AA, , , ,29.93, 
14732,20150902,1451,11,FEW050 BKN250, ,10.00, , , ,86, ,30.0, ,72, ,21.9, ,64, ,17.8, , 48, ,15, ,170, , , ,29.88, , , , , ,29.91, ,AA, , , ,29.91, 
14732,20150902,1551,11,FEW060 BKN250, ,10.00, , , ,85, ,29.4, ,71, ,21.4, ,63, ,17.2, , 48, ,13, ,170, ,18, ,29.87, , , , , ,29.90, ,AA, , , ,29.90, 
